"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000166793",12.30644,0.8583096,0.5514197,1.556545,0.1195785,0.1859018,"YPEL4","219539","yippee like 4"
"ENSG00000100206",2.819156,-1.85201,1.190189,-1.556064,0.1196928,0.1860597,"DMC1","11144","DNA meiotic recombinase 1"
"ENSG00000240038",9.31955,0.9805107,0.6303009,1.555623,0.1197977,0.1862032,"AMY2B","280","amylase alpha 2B"
"ENSG00000168827",789.9716,0.1090377,0.07011098,1.555216,0.1198947,0.1863343,"GFM1","85476","G elongation factor mitochondrial 1"
"ENSG00000105875",142.8352,-0.2329715,0.1498101,-1.555112,0.1199195,0.1863531,"WDR91","29062","WD repeat domain 91"
"ENSG00000119729",1303.878,-0.09697533,0.06237153,-1.554801,0.1199934,0.1864484,"RHOQ","23433","ras homolog family member Q"
"ENSG00000113391",510.0867,0.1386526,0.08920895,1.554245,0.1201259,0.1866306,"FAM172A","83989","family with sequence similarity 172 member A"
"ENSG00000185634",90.94037,0.2957828,0.1903116,1.554203,0.120136,0.1866306,"SHC4","399694","SHC adaptor protein 4"
"ENSG00000181031",11.11976,-0.8207935,0.5281336,-1.55414,0.120151,0.1866343,"RPH3AL","9501","rabphilin 3A like (without C2 domains)"
"ENSG00000196655",530.7263,0.129159,0.08311408,1.553996,0.1201853,0.1866678,"TRAPPC4","51399","trafficking protein particle complex subunit 4"
"ENSG00000080608",743.8422,-0.1138427,0.07326909,-1.553761,0.1202414,0.1867352,"PUM3","9933","pumilio RNA binding family member 3"
"ENSG00000073670",13.55502,0.7661089,0.4932843,1.553078,0.1204046,0.186969,"ADAM11","4185","ADAM metallopeptidase domain 11"
"ENSG00000148832",55.59714,0.3784751,0.2437582,1.552666,0.1205029,0.187102,"PAOX","196743","polyamine oxidase"
"ENSG00000156381",331.3097,-0.1678402,0.1081297,-1.552211,0.1206118,0.1872513,"ANKRD9","122416","ankyrin repeat domain 9"
"ENSG00000164062",1241.87,0.09645439,0.06214713,1.552033,0.1206544,0.1872977,"APEH","327","acylaminoacyl-peptide hydrolase"
"ENSG00000116254",4.878511,1.290956,0.8322904,1.551088,0.1208806,0.187629,"CHD5","26038","chromodomain helicase DNA binding protein 5"
"ENSG00000131899",1126.99,-0.1028624,0.06632429,-1.550901,0.1209254,0.1876788,"LLGL1","3996","LLGL scribble cell polarity complex component 1"
"ENSG00000241127",148.1328,-0.2283608,0.1472528,-1.550807,0.1209479,0.187694,"YAE1","57002","YAE1 maturation factor of ABCE1"
"ENSG00000182108",14.04535,0.766978,0.4947845,1.550125,0.1211114,0.187928,"DEXI","28955","Dexi homolog"
"ENSG00000036672",8.181795,-1.026173,0.6624638,-1.549025,0.1213758,0.1883122,"USP2","9099","ubiquitin specific peptidase 2"
"ENSG00000171798",58.5629,-0.3754579,0.2423891,-1.548988,0.1213846,0.1883122,"KNDC1","85442","kinase non-catalytic C-lobe domain containing 1"
"ENSG00000047365",15.07267,-0.7017468,0.4530891,-1.548805,0.1214285,0.1883606,"ARAP2","116984","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"ENSG00000135945",321.3622,-0.1603057,0.1035406,-1.54824,0.1215644,0.1885515,"REV1","51455","REV1 DNA directed polymerase"
"ENSG00000112033",1661.041,-0.08730759,0.05639737,-1.548079,0.1216033,0.1885919,"PPARD","5467","peroxisome proliferator activated receptor delta"
"ENSG00000164112",17.91569,-0.6597179,0.4262631,-1.547678,0.1216999,0.1887219,"SMIM43","132332","small integral membrane protein 43"
"ENSG00000126214",763.7404,0.1105743,0.07150384,1.54641,0.1220055,0.1891759,"KLC1","3831","kinesin light chain 1"
"ENSG00000189050",120.0143,0.2561198,0.1656514,1.546138,0.1220712,0.189243,"RNFT1","51136","ring finger protein, transmembrane 1"
"ENSG00000104299",194.0188,-0.2044387,0.1322265,-1.546125,0.1220745,0.189243,"INTS9","55756","integrator complex subunit 9"
"ENSG00000204859",120.9086,0.2643635,0.1710113,1.545883,0.1221327,0.1893135,"ZBTB48","3104","zinc finger and BTB domain containing 48"
"ENSG00000177303",329.9415,-0.1561234,0.1010477,-1.545046,0.1223351,0.1896071,"CASKIN2","57513","CASK interacting protein 2"
"ENSG00000277075",6.898079,1.101553,0.7134937,1.543886,0.122616,0.1900225,"H2AC8","3012","H2A clustered histone 8"
"ENSG00000189007",63.71575,0.3553453,0.2302683,1.54318,0.1227872,0.1902679,"ADAT2","134637","adenosine deaminase tRNA specific 2"
"ENSG00000061337",346.0564,0.1697844,0.1100388,1.54295,0.1228428,0.190334,"LZTS1","11178","leucine zipper tumor suppressor 1"
"ENSG00000066777",1324.067,-0.08916873,0.05779789,-1.542768,0.1228871,0.1903827,"ARFGEF1","10565","ADP ribosylation factor guanine nucleotide exchange factor 1"
"ENSG00000171208",1135.361,-0.1141167,0.07398626,-1.542404,0.1229754,0.1904993,"NETO2","81831","neuropilin and tolloid like 2"
"ENSG00000166840",2.239875,-2.067526,1.341464,-1.541246,0.1232569,0.1909154,"GLYATL1","92292","glycine-N-acyltransferase like 1"
"ENSG00000100802",36.11845,-0.4705774,0.3054215,-1.540747,0.1233783,0.1910834,"C14orf93","60686","chromosome 14 open reading frame 93"
"ENSG00000137571",5.622603,1.237365,0.803213,1.54052,0.1234338,0.1911492,"SLCO5A1","81796","solute carrier organic anion transporter family member 5A1"
"ENSG00000134146",58.6845,-0.3643928,0.2366366,-1.539883,0.1235888,0.1913692,"DPH6","89978","diphthamine biosynthesis 6"
"ENSG00000173213",1.310904,-2.719613,1.766264,-1.539754,0.1236203,0.1913979,"TUBB8B","260334","tubulin beta 8B"
"ENSG00000172465",154.02,0.2360006,0.1533152,1.539317,0.123727,0.1915429,"TCEAL1","9338","transcription elongation factor A like 1"
"ENSG00000006712",1026.264,-0.09792177,0.06364756,-1.5385,0.1239264,0.1918315,"PAF1","54623","PAF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000177721",11.06397,-0.8348252,0.5426932,-1.5383,0.1239752,0.1918868,"ANXA2R","389289","annexin A2 receptor"
"ENSG00000115234",2165.161,-0.07557114,0.04914432,-1.537739,0.1241125,0.1920792,"SNX17","9784","sorting nexin 17"
"ENSG00000143179",821.9041,-0.126041,0.08197251,-1.537601,0.1241462,0.1921111,"UCK2","7371","uridine-cytidine kinase 2"
"ENSG00000160959",351.4491,-0.1521097,0.09900424,-1.536395,0.1244414,0.1925478,"LRRC14","9684","leucine rich repeat containing 14"
"ENSG00000183570",79.24034,-0.3078521,0.2004001,-1.536187,0.1244924,0.1925857,"PCBP3","54039","poly(rC) binding protein 3"
"ENSG00000136986",975.3177,-0.1065977,0.06939208,-1.536165,0.1244978,0.1925857,"DERL1","79139","derlin 1"
"ENSG00000040731",8.58258,0.9428604,0.6137872,1.536136,0.1245051,0.1925857,"CDH10","1008","cadherin 10"
"ENSG00000111144",694.2988,-0.1126347,0.07332965,-1.536005,0.1245371,0.1926149,"LTA4H","4048","leukotriene A4 hydrolase"
"ENSG00000164253",848.5973,-0.1036087,0.06747792,-1.535445,0.1246745,0.1928072,"WDR41","55255","WD repeat domain 41"
"ENSG00000141385",717.5433,-0.11248,0.07328167,-1.5349,0.1248084,0.1929941,"AFG3L2","10939","AFG3 like matrix AAA peptidase subunit 2"
"ENSG00000185800",552.1998,-0.1237,0.08060356,-1.534672,0.1248645,0.1930606,"DMWD","1762","DM1 locus, WD repeat containing"
"ENSG00000279483",39.68985,-0.4796201,0.3125358,-1.534609,0.12488,0.1930643,NA,NA,NA
"ENSG00000173011",497.1998,0.1336158,0.08708133,1.53438,0.1249363,0.193131,"TADA2B","93624","transcriptional adaptor 2B"
"ENSG00000166188",241.6303,0.1830003,0.1192862,1.534128,0.1249981,0.1932062,"ZNF319","57567","zinc finger protein 319"
"ENSG00000172123",322.1919,-0.1643355,0.1071236,-1.534073,0.1250116,0.1932069,"SLFN12","55106","schlafen family member 12"
"ENSG00000136830",11602.21,-0.05928519,0.03869711,-1.532032,0.1255146,0.193964,"NIBAN2","64855","niban apoptosis regulator 2"
"ENSG00000116473",1163.234,0.09547798,0.06233805,1.531616,0.1256171,0.194102,"RAP1A","5906","RAP1A, member of RAS oncogene family"
"ENSG00000137509",1256.989,-0.09499153,0.06203372,-1.531289,0.1256981,0.1942068,"PRCP","5547","prolylcarboxypeptidase"
"ENSG00000171928",684.5938,-0.114429,0.07473588,-1.531111,0.1257419,0.1942457,"TVP23B","51030","trans-golgi network vesicle protein 23 homolog B"
"ENSG00000127452",368.1594,0.1504636,0.09827287,1.53108,0.1257497,0.1942457,"FBXL12","54850","F-box and leucine rich repeat protein 12"
"ENSG00000163132",87.33184,0.2983256,0.1949412,1.530336,0.1259335,0.1945093,"MSX1","4487","msh homeobox 1"
"ENSG00000038002",192.1109,-0.2128858,0.1391413,-1.529997,0.1260175,0.1946076,"AGA","175","aspartylglucosaminidase"
"ENSG00000115194",2.473581,1.8972,1.240022,1.529972,0.1260235,0.1946076,"SLC30A3","7781","solute carrier family 30 member 3"
"ENSG00000272325",393.1435,0.1572288,0.1028149,1.529242,0.1262046,0.1948667,"NUDT3","11165","nudix hydrolase 3"
"ENSG00000126070",341.4738,0.1541304,0.100826,1.528678,0.1263443,0.1950621,"AGO3","192669","argonaute RISC catalytic component 3"
"ENSG00000079277",300.1544,0.1653911,0.1082999,1.527158,0.1267218,0.1956243,"MKNK1","8569","MAPK interacting serine/threonine kinase 1"
"ENSG00000204410",7.783209,-0.9745654,0.6386165,-1.526057,0.1269956,0.1960265,"MSH5","4439","mutS homolog 5"
"ENSG00000197782",176.7671,0.2175114,0.1425627,1.525724,0.1270786,0.1961341,"ZNF780A","284323","zinc finger protein 780A"
"ENSG00000179583",10.51505,0.8880744,0.5825513,1.524457,0.1273946,0.1966012,"CIITA","4261","class II major histocompatibility complex transactivator"
"ENSG00000146005",1.373956,-2.782105,1.825082,-1.524372,0.1274158,0.1966133,"PSD2","84249","pleckstrin and Sec7 domain containing 2"
"ENSG00000196116",187.2047,-0.211739,0.1389348,-1.524017,0.1275045,0.1967296,"TDRD7","23424","tudor domain containing 7"
"ENSG00000123178",338.2331,-0.1585493,0.1040702,-1.523484,0.1276376,0.1969143,"SPRYD7","57213","SPRY domain containing 7"
"ENSG00000198712",65993.95,0.06787235,0.04455408,1.52337,0.1276662,0.1969378,"COX2","4513","cytochrome c oxidase subunit II"
"ENSG00000176681",14.61939,-0.7265251,0.4769492,-1.523276,0.1276898,0.1969536,"LRRC37A","9884","leucine rich repeat containing 37A"
"ENSG00000120688",408.4474,0.1411776,0.09268655,1.523173,0.1277155,0.1969727,"WBP4","11193","WW domain binding protein 4"
"ENSG00000053702",16.64463,-0.677531,0.4453888,-1.521212,0.1282065,0.1977093,"NRIP2","83714","nuclear receptor interacting protein 2"
"ENSG00000166839",41.3047,0.421447,0.2770855,1.521,0.1282599,0.1977684,"ANKDD1A","348094","ankyrin repeat and death domain containing 1A"
"ENSG00000137177",1765.176,0.08374117,0.05505836,1.520953,0.1282717,0.1977684,"KIF13A","63971","kinesin family member 13A"
"ENSG00000175054",557.0696,-0.1245391,0.08192292,-1.520199,0.128461,0.1980395,"ATR","545","ATR serine/threonine kinase"
"ENSG00000112182",40.64084,0.4351233,0.2862729,1.51996,0.128521,0.1981114,"BACH2","60468","BTB domain and CNC homolog 2"
"ENSG00000164167",105.8412,-0.2633099,0.1732603,-1.519736,0.1285773,0.1981774,"LSM6","11157","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000173480",134.2579,0.2405929,0.1583412,1.519459,0.1286471,0.1982643,"ZNF417","147687","zinc finger protein 417"
"ENSG00000137101",2.543994,1.898284,1.249538,1.519189,0.1287149,0.198348,"CD72","971","CD72 molecule"
"ENSG00000136937",1154.433,-0.09223983,0.06073058,-1.518837,0.1288036,0.198464,"NCBP1","4686","nuclear cap binding protein subunit 1"
"ENSG00000100288",3.114944,-1.604035,1.056177,-1.518718,0.1288335,0.1984892,"CHKB","1120","choline kinase beta"
"ENSG00000140470",2.037776,2.201851,1.451022,1.517448,0.1291536,0.1989616,"ADAMTS17","170691","ADAM metallopeptidase with thrombospondin type 1 motif 17"
"ENSG00000106245",538.6848,-0.1230812,0.08111921,-1.517288,0.1291939,0.1990028,"BUD31","8896","BUD31 homolog"
"ENSG00000117477",2.799945,-1.782479,1.176108,-1.515574,0.129627,0.1996339,"CCDC181","57821","coiled-coil domain containing 181"
"ENSG00000279081",0.7993897,-3.245572,2.141501,-1.51556,0.1296307,0.1996339,"EIF3FP2","83880","eukaryotic translation initiation factor 3 subunit F pseudogene 2"
"ENSG00000141956",154.6449,0.2181727,0.1439675,1.51543,0.1296634,0.1996636,"PRDM15","63977","PR/SET domain 15"
"ENSG00000157150",5.505716,-1.168482,0.7715112,-1.514537,0.1298896,0.199991,"TIMP4","7079","TIMP metallopeptidase inhibitor 4"
"ENSG00000186198",0.8596594,3.168564,2.092493,1.514253,0.1299616,0.2000808,"SLC51B","123264","solute carrier family 51 subunit beta"
"ENSG00000177614",11.40193,0.8150514,0.5382741,1.514194,0.1299766,0.2000831,"PGBD5","79605","piggyBac transposable element derived 5"
"ENSG00000066027",462.7162,-0.1353623,0.08941013,-1.513949,0.1300389,0.200158,"PPP2R5A","5525","protein phosphatase 2 regulatory subunit B'alpha"
"ENSG00000236287",465.8002,-0.1372399,0.09067527,-1.513531,0.1301448,0.2003001,"ZBED5","58486","zinc finger BED-type containing 5"
"ENSG00000078967",134.497,0.2362898,0.1561893,1.512842,0.1303197,0.2005484,"UBE2D4","51619","ubiquitin conjugating enzyme E2 D4 (putative)"
"ENSG00000183718",96.48418,0.2761819,0.1827076,1.511606,0.1306341,0.2010113,"TRIM52","84851","tripartite motif containing 52"
"ENSG00000064933",192.4643,-0.1975131,0.1306747,-1.511487,0.1306644,0.2010369,"PMS1","5378","PMS1 homolog 1, mismatch repair system component"
"ENSG00000130303",2.131503,2.335382,1.547089,1.509533,0.1311627,0.2017825,"BST2","684","bone marrow stromal cell antigen 2"
"ENSG00000163945",126.2582,0.2503962,0.1659026,1.509296,0.1312232,0.2018544,"UVSSA","57654","UV stimulated scaffold protein A"
"ENSG00000163082",5.571455,-1.17195,0.7766039,-1.509071,0.1312806,0.2019217,"SGPP2","130367","sphingosine-1-phosphate phosphatase 2"
"ENSG00000129460",228.7263,-0.1879042,0.1245321,-1.508881,0.1313291,0.2019752,"NGDN","25983","neuroguidin"
"ENSG00000204311",8.4768,0.9876494,0.6547423,1.508455,0.1314381,0.2021217,"PJVK","494513","pejvakin"
"ENSG00000151092",306.5737,-0.1701746,0.1128493,-1.507981,0.1315595,0.2022873,"NGLY1","55768","N-glycanase 1"
"ENSG00000126709",136.7481,0.6443959,0.4277072,1.506629,0.1319059,0.2027987,"IFI6","2537","interferon alpha inducible protein 6"
"ENSG00000148835",120.0892,0.2494885,0.1656706,1.505931,0.1320848,0.2030526,"TAF5","6877","TATA-box binding protein associated factor 5"
"ENSG00000270882",5.781861,1.15039,0.7639759,1.505794,0.1321202,0.2030858,"H4C14","8370","H4 clustered histone 14"
"ENSG00000261934",60.33539,0.3482638,0.2313094,1.505619,0.132165,0.2031335,"PCDHGA9","56107","protocadherin gamma subfamily A, 9"
"ENSG00000154767",508.786,0.128437,0.08536406,1.504579,0.1324323,0.2035087,"XPC","7508","XPC complex subunit, DNA damage recognition and repair factor"
"ENSG00000180053",3.910694,1.493378,0.9925662,1.504562,0.1324367,0.2035087,"NKX2-6","137814","NK2 homeobox 6"
"ENSG00000159239",14.89611,0.7026399,0.4671436,1.50412,0.1325506,0.2036624,NA,NA,NA
"ENSG00000152359",70.84451,-0.3172012,0.210909,-1.503972,0.1325885,0.2036995,"POC5","134359","POC5 centriolar protein"
"ENSG00000119661",254.5098,0.1787596,0.1189034,1.503402,0.1327355,0.203904,"DNAL1","83544","dynein axonemal light chain 1"
"ENSG00000134014",393.6796,-0.1411555,0.09389504,-1.503333,0.1327532,0.2039101,"ELP3","55140","elongator acetyltransferase complex subunit 3"
"ENSG00000107815",190.3503,-0.2004348,0.1333361,-1.50323,0.1327796,0.2039294,"TWNK","56652","twinkle mtDNA helicase"
"ENSG00000150051",5.981853,-1.104337,0.7356674,-1.501136,0.1333203,0.2047384,"MKX","283078","mohawk homeobox"
"ENSG00000069535",4.639918,-1.30602,0.8705573,-1.500212,0.1335595,0.2050844,"MAOB","4129","monoamine oxidase B"
"ENSG00000010361",92.86449,0.2980648,0.198728,1.499863,0.13365,0.2052019,"FUZ","80199","fuzzy planar cell polarity protein"
"ENSG00000102796",17.96026,-0.6605958,0.440501,-1.499647,0.133706,0.2052665,"DHRS12","79758","dehydrogenase/reductase 12"
"ENSG00000100532",144.0162,0.2291401,0.1528259,1.499354,0.1337819,0.2053617,"CGRRF1","10668","cell growth regulator with ring finger domain 1"
"ENSG00000139890",1.428766,2.694702,1.797844,1.498851,0.1339122,0.2055403,"REM2","161253","RRAD and GEM like GTPase 2"
"ENSG00000160396",8.302926,0.9474108,0.632892,1.496955,0.134405,0.2062752,"HIPK4","147746","homeodomain interacting protein kinase 4"
"ENSG00000177302",440.0975,-0.1339332,0.08948988,-1.496629,0.1344898,0.2063838,"TOP3A","7156","DNA topoisomerase III alpha"
"ENSG00000149054",68.58228,-0.3291155,0.2199358,-1.496416,0.1345453,0.2064476,"ZNF215","7762","zinc finger protein 215"
"ENSG00000111261",106.5109,0.2725074,0.1821189,1.496316,0.1345713,0.2064641,"MANSC1","54682","MANSC domain containing 1"
"ENSG00000152475",26.67267,0.5181997,0.3463298,1.496261,0.1345857,0.2064641,"ZNF837","116412","zinc finger protein 837"
"ENSG00000139278",4366.047,-0.06920879,0.04625744,-1.496165,0.1346106,0.2064641,"GLIPR1","11010","GLI pathogenesis related 1"
"ENSG00000077235",2906.75,0.07247152,0.04843837,1.496159,0.1346121,0.2064641,"GTF3C1","2975","general transcription factor IIIC subunit 1"
"ENSG00000147872",1142.667,0.09828489,0.06569725,1.496028,0.1346465,0.2064953,"PLIN2","123","perilipin 2"
"ENSG00000118620",97.1867,0.2731061,0.1826269,1.495432,0.1348018,0.2067119,"ZNF430","80264","zinc finger protein 430"
"ENSG00000155629",7.443214,1.002215,0.670947,1.493732,0.1352457,0.2073711,"PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1"
"ENSG00000010539",118.4314,0.26241,0.1757065,1.493457,0.1353177,0.2074599,"ZNF200","7752","zinc finger protein 200"
"ENSG00000204305",19.29082,0.6235948,0.4176976,1.492934,0.1354545,0.2076481,"AGER","177","advanced glycosylation end-product specific receptor"
"ENSG00000102760",239.4824,-0.1895121,0.1271485,-1.490479,0.1360985,0.208596,"RGCC","28984","regulator of cell cycle"
"ENSG00000181513",30.07503,-0.4788871,0.3212998,-1.490468,0.1361012,0.208596,"ACBD4","79777","acyl-CoA binding domain containing 4"
"ENSG00000135966",504.1226,0.1255812,0.08426593,1.490296,0.1361464,0.2086436,"TGFBRAP1","9392","transforming growth factor beta receptor associated protein 1"
"ENSG00000182327",8.588061,0.9109614,0.6113409,1.490104,0.1361969,0.2086993,"GLTPD2","388323","glycolipid transfer protein domain containing 2"
"ENSG00000271447",3.525099,1.587396,1.065826,1.489358,0.136393,0.2089781,"MMP28","79148","matrix metallopeptidase 28"
"ENSG00000132840",5.496004,-1.141911,0.7671395,-1.488531,0.1366108,0.20929,"BHMT2","23743","betaine--homocysteine S-methyltransferase 2"
"ENSG00000025423",10.61616,-0.8200883,0.5510207,-1.488308,0.1366698,0.2093586,"HSD17B6","8630","hydroxysteroid 17-beta dehydrogenase 6"
"ENSG00000078725",2.478569,1.897354,1.274907,1.488229,0.1366905,0.2093685,"BRINP1","1620","BMP/retinoic acid inducible neural specific 1"
"ENSG00000107951",279.3229,0.1774939,0.1192791,1.488056,0.1367362,0.2094168,"MTPAP","55149","mitochondrial poly(A) polymerase"
"ENSG00000152767",2830.421,-0.07278701,0.04893881,-1.487306,0.1369339,0.2096979,"FARP1","10160","FERM, ARH/RhoGEF and pleckstrin domain protein 1"
"ENSG00000131979",20.77649,0.6060915,0.40779,1.486283,0.1372042,0.2100899,"GCH1","2643","GTP cyclohydrolase 1"
"ENSG00000105784",5.436244,-1.141698,0.7682353,-1.48613,0.1372447,0.2101301,"RUNDC3B","154661","RUN domain containing 3B"
"ENSG00000120742",3208.198,-0.07106639,0.04783018,-1.485807,0.1373303,0.2102393,"SERP1","27230","stress associated endoplasmic reticulum protein 1"
"ENSG00000134899",293.4282,0.1630804,0.1097912,1.48537,0.137446,0.2103927,"ERCC5","2073","ERCC excision repair 5, endonuclease"
"ENSG00000063176",241.3421,0.1776836,0.1196264,1.48532,0.137459,0.2103927,"SPHK2","56848","sphingosine kinase 2"
"ENSG00000170160",14.46818,0.6930776,0.4669916,1.484133,0.1377737,0.2108524,"CCDC144A","9720","coiled-coil domain containing 144A"
"ENSG00000115271",14.1505,-0.6965808,0.4694823,-1.483721,0.1378829,0.2109976,"GCA","25801","grancalcin"
"ENSG00000175756",1068.658,0.09747933,0.06570202,1.483658,0.1378997,0.2110014,"AURKAIP1","54998","aurora kinase A interacting protein 1"
"ENSG00000205978",538.6087,0.12304,0.0829348,1.483575,0.1379217,0.2110131,"NYNRIN","57523","NYN domain and retroviral integrase containing"
"ENSG00000227268",15.35558,0.6712016,0.45258,1.483056,0.1380595,0.211202,"KLLN","100144748","killin, p53 regulated DNA replication inhibitor"
"ENSG00000188895",1366.635,0.09199614,0.06204167,1.482812,0.1381243,0.2112793,"MSL1","339287","MSL complex subunit 1"
"ENSG00000140323",92.99541,0.2737653,0.184636,1.48273,0.1381462,0.2112909,"DISP2","85455","dispatched RND transporter family member 2"
"ENSG00000153956",1604.454,-0.08234555,0.05554188,-1.482585,0.1381847,0.2113279,"CACNA2D1","781","calcium voltage-gated channel auxiliary subunit alpha2delta 1"
"ENSG00000204531",1.860059,-2.229276,1.503921,-1.482309,0.1382581,0.2114181,"POU5F1","5460","POU class 5 homeobox 1"
"ENSG00000064419",1345.539,-0.09190538,0.06202508,-1.481746,0.138408,0.211606,"TNPO3","23534","transportin 3"
"ENSG00000167384",130.9592,0.2427642,0.1638374,1.481739,0.1384097,0.211606,"ZNF180","7733","zinc finger protein 180"
"ENSG00000240065",50.30256,-0.4098335,0.2766011,-1.481677,0.1384261,0.2116092,"PSMB9","5698","proteasome 20S subunit beta 9"
"ENSG00000255408",4.800263,1.262997,0.8524578,1.481594,0.1384483,0.2116211,"PCDHA3","56145","protocadherin alpha 3"
"ENSG00000183648",305.3444,-0.1614894,0.1090426,-1.480975,0.1386133,0.2118513,"NDUFB1","4707","NADH:ubiquinone oxidoreductase subunit B1"
"ENSG00000170604",376.7427,0.1434155,0.09686769,1.48053,0.1387319,0.2119994,"IRF2BP1","26145","interferon regulatory factor 2 binding protein 1"
"ENSG00000081148",11.43881,0.7888977,0.5328577,1.480504,0.1387389,0.2119994,"IMPG2","50939","interphotoreceptor matrix proteoglycan 2"
"ENSG00000129354",1.281007,-2.738382,1.850425,-1.479867,0.1389089,0.2122324,"AP1M2","10053","adaptor related protein complex 1 subunit mu 2"
"ENSG00000180008",685.8982,0.1123581,0.07592665,1.479824,0.1389202,0.2122324,"SOCS4","122809","suppressor of cytokine signaling 4"
"ENSG00000240771",175.6094,-0.2013047,0.1360753,-1.479363,0.1390434,0.2123986,"ARHGEF25","115557","Rho guanine nucleotide exchange factor 25"
"ENSG00000153246",42.18507,0.4027216,0.2722594,1.479184,0.1390913,0.2124497,"PLA2R1","22925","phospholipase A2 receptor 1"
"ENSG00000158050",26.25236,0.5210268,0.352364,1.478661,0.139231,0.2126411,"DUSP2","1844","dual specificity phosphatase 2"
"ENSG00000143437",631.5464,-0.1169436,0.07909159,-1.478585,0.1392513,0.2126501,"ARNT","405","aryl hydrocarbon receptor nuclear translocator"
"ENSG00000164440",6.643939,1.084431,0.7336414,1.478148,0.1393682,0.2128064,"TXLNB","167838","taxilin beta"
"ENSG00000144596",2.596577,1.947516,1.318842,1.476687,0.1397596,0.213382,"GRIP2","80852","glutamate receptor interacting protein 2"
"ENSG00000221843",37.03715,0.4324928,0.293058,1.475793,0.1399996,0.2137263,"C2orf16","84226","chromosome 2 open reading frame 16"
"ENSG00000139372",381.668,0.146329,0.09916317,1.475639,0.1400408,0.2137671,"TDG","6996","thymine DNA glycosylase"
"ENSG00000166394",31.40964,-0.4797133,0.3251405,-1.475403,0.1401042,0.2138417,"CYB5R2","51700","cytochrome b5 reductase 2"
"ENSG00000147164",1073.519,0.09362105,0.06346791,1.475093,0.1401876,0.2139469,"SNX12","29934","sorting nexin 12"
"ENSG00000213023",5.950282,1.130989,0.7668895,1.474774,0.1402734,0.2140556,"SYT3","84258","synaptotagmin 3"
"ENSG00000125691",6281.33,-0.06240322,0.04232803,-1.474276,0.1404072,0.2142376,"RPL23","9349","ribosomal protein L23"
"ENSG00000184451",6.401522,-1.060624,0.7196817,-1.47374,0.1405517,0.2144359,"CCR10","2826","C-C motif chemokine receptor 10"
"ENSG00000272196",1.328307,2.548889,1.730037,1.473314,0.1406663,0.2145885,"H2AC19","723790","H2A clustered histone 19"
"ENSG00000163879",148.1834,0.2216684,0.1505377,1.472511,0.1408829,0.2148967,"DNALI1","7802","dynein axonemal light intermediate chain 1"
"ENSG00000105173",116.0279,-0.2550096,0.1732093,-1.472263,0.1409499,0.2149767,"CCNE1","898","cyclin E1"
"ENSG00000110171",314.1805,0.163409,0.1110546,1.471429,0.1411752,0.2152758,"TRIM3","10612","tripartite motif containing 3"
"ENSG00000277224",1.325015,2.570544,1.747094,1.471325,0.1412032,0.2152758,"H2BC7","8343","H2B clustered histone 7"
"ENSG00000175894",1.325015,2.570544,1.747094,1.471325,0.1412032,0.2152758,"TSPEAR","54084","thrombospondin type laminin G domain and EAR repeats"
"ENSG00000196345",64.67466,0.3278486,0.222833,1.471275,0.1412169,0.2152758,"ZKSCAN7","55888","zinc finger with KRAB and SCAN domains 7"
"ENSG00000168591",525.9495,0.1222228,0.08307319,1.471266,0.1412191,0.2152758,"TMUB2","79089","transmembrane and ubiquitin like domain containing 2"
"ENSG00000214212",4.713141,1.271617,0.8646476,1.470677,0.1413785,0.2154965,"C19orf38","255809","chromosome 19 open reading frame 38"
"ENSG00000176171",1306.904,-0.08442605,0.05744665,-1.469643,0.1416586,0.2159011,"BNIP3","664","BCL2 interacting protein 3"
"ENSG00000188186",449.2297,0.1357162,0.09244583,1.468062,0.1420874,0.2165323,"LAMTOR4","389541","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4"
"ENSG00000135472",66.61829,-0.3367831,0.2294253,-1.467942,0.1421199,0.2165595,"FAIM2","23017","Fas apoptotic inhibitory molecule 2"
"ENSG00000148357",1.18057,-2.640156,1.798703,-1.467811,0.1421556,0.2165915,"HMCN2","256158","hemicentin 2"
"ENSG00000170291",340.4225,0.1533788,0.1045334,1.467271,0.1423024,0.2167927,"ELP5","23587","elongator acetyltransferase complex subunit 5"
"ENSG00000035664",14.96577,0.6886519,0.46941,1.467058,0.1423602,0.2168583,"DAPK2","23604","death associated protein kinase 2"
"ENSG00000109436",856.3649,0.1011786,0.06898132,1.466754,0.142443,0.216962,"TBC1D9","23158","TBC1 domain family member 9"
"ENSG00000147586",50.06319,-0.3797745,0.2590679,-1.465927,0.1426683,0.2172827,"MRPS28","28957","mitochondrial ribosomal protein S28"
"ENSG00000173621",419.1786,0.1377455,0.09396989,1.465847,0.1426899,0.2172932,"LRFN4","78999","leucine rich repeat and fibronectin type III domain containing 4"
"ENSG00000197249",17.13463,0.6325225,0.4315321,1.46576,0.1427136,0.2173069,"SERPINA1","5265","serpin family A member 1"
